"EmployeeSaleID";"Time_TimeID";"Employee_EmployeeID";"TotalSale";"Commission"
3261;371;10;407.79;28.55
3262;371;11;362.39;18.12
3263;371;12;463.84;32.47
3264;372;1;304.48;57.85
3265;372;2;918.7;73.5
3266;372;3;749.54;52.47
3267;372;4;55.61;5.0
3268;372;5;742.29;22.27
3269;372;6;1049.93;42.0
3270;372;8;1694.41;203.33
3271;372;9;640.71;115.33
3272;372;10;1811.76;126.82
3273;372;11;1273.42;63.67
3274;373;1;679.18;129.04
3275;373;2;269.67;21.57
3276;373;3;896.89;62.78
3277;373;4;492.69;44.34
3278;373;6;463.26;18.53
3279;373;7;592.01;118.4
3280;373;8;743.14;89.18
3281;373;9;776.85;139.83
3282;373;10;1666.21;116.63
3283;373;11;919.45;45.97
3284;373;12;1194.93;83.65
3285;374;1;705.24;134.0
3286;374;2;1132.9;90.63
3287;374;3;742.1;51.95
3288;374;5;550.31;16.51
3289;374;6;202.19;8.09
3290;374;8;1738.99;208.68
3291;374;9;580.49;104.49
3292;374;10;3107.18;217.5
3293;374;11;967.78;48.39
3294;375;1;718.61;136.54
3295;375;2;2426.09;194.09
3296;375;3;3518.95;246.33
3297;375;6;2358.05;94.32
3298;376;1;417.98;79.42
3299;376;2;226.92;18.15
3300;376;4;65.78;5.92
3301;376;6;1160.84;46.43
3302;376;8;1140.93;136.91
3303;376;9;226.8;40.82
3304;376;10;1967.84;137.75
3305;376;11;124.29;6.21
3306;377;2;1555.67;124.45
3307;377;3;448.6;31.4
3308;377;4;454.91;40.94
3309;377;5;222.5;6.68
3310;377;6;995.82;39.83
3311;377;7;1519.59;303.92
3312;377;8;1281.64;153.8
3313;377;9;678.14;122.07
3314;377;10;2060.46;144.23
3315;377;11;175.91;8.8
3316;377;12;438.29;30.68
3317;378;1;790.45;150.19
3318;378;2;2138.79;171.1
3319;378;3;1555.2;108.86
3320;378;4;689.88;62.09
3321;378;5;157.41;4.72
3322;378;8;2809.51;337.14
3323;378;9;166.47;29.96
3324;378;10;761.72;53.32
3325;378;11;223.6;11.18
3326;379;2;1121.95;89.76
3327;379;3;1552.14;108.65
3328;379;4;175.82;15.82
3329;379;5;14.04;0.42
3330;379;6;1050.34;42.01
3331;379;7;989.12;197.82
3332;379;8;907.24;108.87
3333;379;9;1503.21;270.58
3334;379;10;1038.51;72.7
3335;379;11;740.88;37.04
3336;379;12;1285.66;90.0
3337;380;1;550.21;104.54
3338;380;3;565.74;39.6
3339;380;6;80.18;3.21
3340;380;8;793.56;95.23
3341;380;9;397.83;71.61
3342;380;10;336.1;23.53
3343;380;11;261.28;13.06
3344;381;2;1981.0;158.48
3345;381;3;1951.72;136.62
3346;381;4;426.03;38.34
3347;381;5;373.66;11.21
3348;381;6;1994.34;79.77
3349;381;7;1577.79;315.56
3350;381;8;1461.5;175.38
3351;381;10;557.27;39.01
3352;381;11;884.94;44.25
3353;381;12;902.8;63.2
3354;382;1;4512.45;857.37
3355;382;2;1118.59;89.49
3356;382;3;2627.12;183.9
3357;382;6;2188.3;87.53
3358;383;1;1703.99;323.76
3359;383;2;862.39;68.99
3360;383;3;564.61;39.52
3361;383;4;821.69;73.95
3362;383;5;275.39;8.26
3363;383;6;560.49;22.42
3364;383;7;822.89;164.58
3365;383;8;2043.4;245.21
3366;383;9;980.29;176.45
3367;383;10;2613.73;182.96
3368;383;11;164.54;8.23
3369;383;12;1547.85;108.35
3370;384;2;1043.09;83.45
3371;384;3;1849.79;129.49
3372;384;4;786.04;70.74
3373;384;5;692.04;20.76
3374;384;6;1459.11;58.36
3375;384;8;1399.13;167.9
3376;384;9;233.49;42.03
3377;384;10;1145.77;80.2
3378;384;11;976.52;48.83
3379;385;1;944.21;179.4
3380;385;2;490.29;39.22
3381;385;3;720.35;50.42
3382;385;4;103.5;9.32
3383;385;6;201.14;8.05
3384;385;7;433.81;86.76
3385;385;8;1222.57;146.71
3386;385;9;807.79;145.4
3387;385;10;318.91;22.32
3388;385;11;334.44;16.72
3389;385;12;549.09;38.44
3390;386;1;35.75;6.79
3391;386;2;840.72;67.26
3392;386;3;630.62;44.14
3393;386;4;645.13;58.06
3394;386;5;666.07;19.98
3395;386;6;581.88;23.28
3396;386;8;2226.76;267.21
3397;386;9;747.87;134.62
3398;386;10;3068.41;214.79
3399;386;11;464.59;23.23
3400;387;1;236.26;44.89
3401;387;2;2103.44;168.28
3402;387;3;919.56;64.37
3403;387;4;212.3;19.11
3404;387;6;1046.11;41.84
3405;387;7;689.7;137.94
3406;387;8;996.71;119.61
3407;387;9;811.07;145.99
3408;387;10;746.47;52.25
3409;387;11;216.13;10.81
3410;387;12;1643.84;115.07
3411;388;1;18.28;3.47
3412;388;2;617.68;49.41
3413;388;3;232.27;16.26
3414;388;4;179.41;16.15
3415;388;5;595.35;17.86
3416;388;6;1308.55;52.34
3417;388;8;311.91;37.43
3418;388;9;798.8;143.78
3419;388;10;2468.28;172.78
3420;389;1;1860.31;353.46
3421;389;2;1899.98;152.0
3422;389;3;2130.39;149.13
3423;389;6;1514.29;60.57
3424;390;1;831.52;157.99
3425;390;3;743.14;52.02
3426;390;5;217.2;6.52
3427;390;8;481.08;57.73
3428;390;9;1315.2;236.74
3429;390;10;2020.24;141.42
3430;390;11;534.98;26.75
3431;391;1;211.9;40.26
3432;391;2;1059.46;84.76
3433;391;3;1165.47;81.58
3434;391;4;163.22;14.69
3435;391;5;189.93;5.7
3436;391;6;424.45;16.98
3437;391;7;517.31;103.46
3438;391;8;752.3;90.28
3439;391;9;424.36;76.38
3440;391;11;278.66;13.93
3441;391;12;1789.19;125.24
3442;392;1;1253.82;238.23
3443;392;2;238.09;19.05
3444;392;4;1128.03;101.52
3445;392;5;556.4;16.69
3446;392;6;709.69;28.39
3447;392;8;2574.03;308.88
3448;392;9;1465.28;263.75
3449;392;10;3752.52;262.68
3450;392;11;476.81;23.84
3451;393;1;234.19;44.5
3452;393;3;1002.02;70.14
3453;393;4;231.5;20.84
3454;393;5;256.26;7.69
3455;393;6;894.05;35.76
3456;393;7;231.49;46.3
3457;393;8;377.0;45.24
3458;393;9;353.81;63.69
3459;393;10;447.35;31.31
3460;393;11;533.65;26.68
3461;393;12;329.43;23.06
3462;394;1;803.86;152.73
3463;394;2;248.55;19.88
3464;394;3;485.27;33.97
3465;394;4;556.02;50.04
3466;394;6;76.42;3.06
3467;394;8;1166.22;139.95
3468;394;9;877.87;158.02
3469;394;10;2748.69;192.41
3470;394;11;55.52;2.78
3471;395;1;1390.78;264.25
3472;395;2;1461.82;116.95
3473;395;3;1005.26;70.37
3474;395;4;101.37;9.12
3475;395;6;137.45;5.5
3476;395;7;547.27;109.45
3477;395;8;735.01;88.2
3478;395;9;218.41;39.31
3479;395;10;1128.76;79.01
3480;395;11;1031.8;51.59
3481;395;12;1565.53;109.59
3482;396;1;2311.58;439.2
3483;396;2;1697.62;135.81
3484;396;3;1305.3;91.37
3485;396;6;2185.86;87.43
3486;397;1;1149.67;218.44
3487;397;2;106.23;8.5
3488;397;3;568.02;39.76
3489;397;4;129.27;11.63
3490;397;5;127.3;3.82
3491;397;6;449.0;17.96
3492;397;7;1214.09;242.82
3493;397;8;625.63;75.08
3494;397;9;333.72;60.07
3495;397;11;1435.93;71.8
3496;397;12;2207.21;154.5
3497;398;2;1403.42;112.27
3498;398;3;225.88;15.81
3499;398;4;902.86;81.26
3500;398;6;934.07;37.36
3501;398;8;1504.74;180.57
3502;398;9;13.81;2.49
3503;398;10;2456.17;171.93
3504;398;11;905.87;45.29
3505;399;1;146.3;27.8
3506;399;2;100.15;8.01
3507;399;3;630.23;44.12
3508;399;4;525.05;47.25
3509;399;5;875.96;26.28
3510;399;6;1383.82;55.35
3511;399;7;1784.12;356.82
3512;399;8;732.08;87.85
3513;399;9;1181.94;212.75
3514;399;10;513.8;35.97
3515;399;11;284.8;14.24
3516;399;12;1189.05;83.23
3517;400;1;179.81;34.16
3518;400;2;654.51;52.36
3519;400;3;504.08;35.29
3520;400;5;555.48;16.66
3521;400;6;469.43;18.78
3522;400;8;2264.01;271.68
3523;400;9;971.58;174.88
3524;400;10;3282.06;229.74
3525;400;11;1040.53;52.03
3526;401;1;2715.38;515.92
3527;401;2;1093.84;87.51
3528;401;3;448.6;31.4
3529;401;4;796.78;71.71
3530;401;5;181.39;5.44
3531;401;6;15.01;0.6
3532;401;7;964.91;192.98
3533;401;9;73.03;13.15
3534;401;10;1795.91;125.71
3535;401;11;483.82;24.19
3536;401;12;1795.43;125.68
3537;402;1;1301.48;247.28
3538;402;2;1801.96;144.16
3539;402;3;861.09;60.28
3540;402;6;100.71;4.03
3541;402;8;1516.86;182.02
3542;402;9;322.17;57.99
3543;402;10;759.74;53.18
3544;402;11;1099.41;54.97
3545;403;1;2049.44;389.39
3546;403;2;2250.55;180.04
3547;403;3;720.13;50.41
3548;403;6;2172.73;86.91
3549;404;1;586.66;111.47
3550;404;2;1104.92;88.39
3551;404;5;458.34;13.75
3552;404;6;1425.01;57.0
3553;404;8;928.35;111.4
3554;404;9;1914.26;344.57
3555;404;10;355.68;24.9
3556;404;11;836.72;41.84
3557;405;1;52.03;9.89
3558;405;3;614.59;43.02
3559;405;4;55.86;5.03
3560;405;5;944.44;28.33
3561;405;6;408.63;16.35
3562;405;7;569.35;113.87
3563;405;8;286.53;34.38
3564;405;9;512.59;92.27
3565;405;10;1265.34;88.57
3566;405;11;110.71;5.54
3567;405;12;1955.23;136.87
3568;406;1;370.51;70.4
3569;406;2;645.1;51.61
3570;406;3;1123.66;78.66
3571;406;5;62.25;1.87
3572;406;6;779.82;31.19
3573;406;8;1690.02;202.8
3574;406;9;587.35;105.72
3575;406;10;912.93;63.91
3576;406;11;580.29;29.01
3577;407;1;171.58;32.6
3578;407;2;1564.95;125.2
3579;407;3;426.99;29.89
3580;407;4;812.39;73.12
3581;407;5;397.19;11.92
3582;407;6;1290.9;51.64
3583;407;7;361.09;72.22
3584;407;8;347.2;41.66
3585;407;9;618.05;111.25
3586;407;10;429.28;30.05
3587;407;11;1280.95;64.05
3588;407;12;1472.34;103.06
3589;408;1;670.38;127.37
3590;408;2;685.44;54.84
3591;408;3;842.22;58.96
3592;408;4;328.21;29.54
3593;408;6;665.84;26.63
3594;408;8;854.22;102.51
3595;408;10;3192.7;223.49
3596;408;11;196.67;9.83
3597;409;1;738.15;140.25
3598;409;2;171.83;13.75
3599;409;3;681.51;47.71
3600;409;4;86.4;7.78
3601;409;6;492.93;19.72
3602;409;7;1111.81;222.36
3603;409;8;644.53;77.34
3604;409;9;508.13;91.46
3605;409;10;631.61;44.21
3606;409;11;685.27;34.26
3607;409;12;1307.65;91.54
3608;410;1;1455.48;276.54
3609;410;2;2786.85;222.95
3610;410;3;1609.57;112.67
3611;410;6;1441.35;57.65
3612;411;2;1140.78;91.26
3613;411;3;1143.93;80.08
3614;411;4;170.36;15.33
3615;411;5;69.48;2.08
3616;411;6;766.57;30.66
3617;411;7;1733.93;346.79
3618;411;8;945.04;113.4
3619;411;11;134.65;6.73
3620;411;12;2733.52;191.35
3621;412;1;2103.58;399.68
3622;412;2;990.13;79.21
3623;412;3;279.03;19.53
3624;412;4;228.32;20.55
3625;412;5;3.35;0.1
3626;412;6;1815.09;72.6
3627;412;7;236.16;47.23
3628;412;8;180.33;21.64
3629;412;9;387.32;69.72
3630;412;10;1036.07;72.52
3631;412;11;325.92;16.3
3632;412;12;529.57;37.07
3633;413;1;1171.18;222.52
3634;413;2;31.87;2.55
3635;413;3;2575.09;180.26
3636;413;6;831.4;33.26
3637;413;7;1351.73;270.35
3638;413;8;1348.29;161.79
3639;413;9;1530.03;275.41
3640;413;10;1462.08;102.35
3641;413;12;841.82;58.93
3642;414;1;832.05;158.09
3643;414;2;636.13;50.89
3644;414;3;417.08;29.2
3645;414;6;2214.44;88.58
3646;414;7;1660.51;332.1
3647;414;8;1254.42;150.53
3648;414;9;230.87;41.56
3649;414;10;1370.51;95.94
3650;414;11;1492.94;74.65
3651;414;12;940.55;65.84
3652;415;1;250.48;47.59
3653;415;2;492.87;39.43
3654;415;3;797.52;55.83
3655;415;4;20.45;1.84
3656;415;5;1281.03;38.43
3657;415;6;147.05;5.88
3658;415;7;1640.56;328.11
3659;415;8;384.95;46.19
3660;415;9;549.9;98.98
3661;415;10;396.92;27.78
3662;415;11;827.47;41.37
3663;415;12;989.31;69.25
3664;416;1;1431.28;271.94
3665;416;2;1107.37;88.59
3666;416;3;736.43;51.55
3667;416;4;841.62;75.75
3668;416;6;2007.09;80.28
3669;416;7;645.07;129.01
3670;416;8;935.84;112.3
3671;416;9;851.55;153.28
3672;416;10;1517.6;106.23
3673;416;11;414.86;20.74
3674;416;12;1432.66;100.29
3675;417;1;634.53;120.56
3676;417;2;1713.91;137.11
3677;417;3;3641.26;254.89
3678;417;6;1668.17;66.73
3679;418;1;1998.82;379.78
3680;418;2;625.77;50.06
3681;418;3;252.48;17.67
3682;418;4;252.06;22.69
3683;418;5;835.19;25.06
3684;418;6;924.36;36.97
3685;418;7;1579.7;315.94
3686;418;8;2363.82;283.66
3687;418;9;741.52;133.47
3688;418;10;606.94;42.49
3689;418;11;737.04;36.85
3690;418;12;1005.56;70.39
3691;419;1;419.78;79.76
3692;419;2;382.29;30.58
3693;419;3;895.94;62.72
3694;419;4;102.51;9.23
3695;419;5;149.12;4.47
3696;419;6;229.37;9.17
3697;419;7;2534.6;506.92
3698;419;8;710.65;85.28
3699;419;9;1269.92;228.59
3700;419;10;2737.8;191.65
3701;419;11;906.06;45.3
3702;419;12;1133.25;79.33
3703;420;1;348.15;66.15
3704;420;3;1171.77;82.02
3705;420;4;541.37;48.72
3706;420;5;180.14;5.4
3707;420;6;1537.94;61.52
3708;420;7;123.66;24.73
3709;420;8;2035.8;244.3
3710;420;9;548.28;98.69
3711;420;10;2276.41;159.35
3712;420;11;1082.49;54.12
3713;420;12;1101.86;77.13
3714;421;1;91.01;17.29
3715;421;2;1016.94;81.36
3716;421;3;446.94;31.29
3717;421;4;674.83;60.73
3718;421;5;313.98;9.42
3719;421;6;1636.45;65.46
3720;421;7;686.73;137.35
3721;421;8;1272.69;152.72
3722;421;9;1390.34;250.26
3723;421;10;497.6;34.83
3724;421;11;1377.27;68.86
3725;421;12;2118.35;148.28
3726;422;1;100.79;19.15
3727;422;2;549.56;43.96
3728;422;3;795.14;55.66
3729;422;5;379.99;11.4
3730;422;6;688.38;27.54
3731;422;8;361.32;43.36
3732;422;9;129.74;23.35
3733;422;10;219.4;15.36
3734;422;11;298.36;14.92
3735;422;12;1905.28;133.37
3736;423;1;264.91;50.33
3737;423;2;349.07;27.93
3738;423;3;542.24;37.96
3739;423;5;325.66;9.77
3740;423;6;274.16;10.97
3741;423;7;1134.21;226.84
3742;423;8;1552.84;186.34
3743;423;9;159.87;28.78
3744;423;10;2141.23;149.89
3745;423;11;521.32;26.07
3746;423;12;1217.15;85.2
3747;424;1;1733.45;329.36
3748;424;2;2553.83;204.31
3749;424;3;3245.8;227.21
3750;424;6;1605.96;64.24
3751;425;1;350.1;66.52
3752;425;2;1639.24;131.14
3753;425;3;882.39;61.77
3754;425;4;2192.5;197.32
3755;425;6;29.31;1.17
3756;425;7;518.85;103.77
3757;425;8;447.9;53.75
3758;425;10;929.49;65.06
3759;425;11;210.27;10.51
3760;425;12;405.31;28.37
3761;426;1;151.56;28.8
3762;426;2;99.36;7.95
3763;426;3;1409.57;98.67
3764;426;4;47.84;4.31
3765;426;5;699.42;20.98
3766;426;6;359.7;14.39
3767;426;7;1372.53;274.51
3768;426;8;693.53;83.22
3769;426;9;913.71;164.47
3770;426;10;217.11;15.2
3771;426;11;465.57;23.28
3772;426;12;191.31;13.39
3773;427;1;551.76;104.83
3774;427;2;1048.28;83.86
3775;427;3;560.26;39.22
3776;427;5;365.33;10.96
3777;427;7;1357.92;271.58
3778;427;8;475.53;57.06
3779;427;9;760.38;136.87
3780;427;10;2381.76;166.72
3781;427;11;325.72;16.29
3782;427;12;458.63;32.1
3783;428;1;1291.94;245.47
3784;428;2;259.7;20.78
3785;428;3;221.62;15.51
3786;428;4;274.28;24.69
3787;428;5;206.43;6.19
3788;428;6;1429.55;57.18
3789;428;7;823.77;164.75
3790;428;8;1904.03;228.48
3791;428;9;732.13;131.78
3792;428;10;620.12;43.41
3793;428;11;28.92;1.45
3794;428;12;683.69;47.86
3795;429;1;776.48;147.53
3796;429;2;771.49;61.72
3797;429;3;1370.5;95.93
3798;429;4;203.98;18.36
3799;429;5;316.41;9.49
3800;429;6;862.99;34.52
3801;429;7;480.88;96.18
3802;429;8;2185.61;262.27
3803;429;9;248.78;44.78
3804;429;10;2019.45;141.36
3805;429;11;311.17;15.56
3806;429;12;597.72;41.84
3807;430;1;2099.3;398.87
3808;430;2;1915.16;153.21
3809;430;3;2592.92;181.5
3810;430;6;4194.2;167.77
3811;431;2;1410.46;112.84
3812;431;3;307.45;21.52
3813;431;5;1179.44;35.38
3814;431;6;938.47;37.54
3815;431;7;1384.58;276.92
3816;431;8;1785.02;214.2
3817;431;10;1202.83;84.2
3818;431;11;395.8;19.79
3819;431;12;1214.35;85.0
3820;432;1;1901.04;361.2
3821;432;2;293.37;23.47
3822;432;3;411.54;28.81
3823;432;4;754.8;67.93
3824;432;6;1617.39;64.7
3825;432;7;158.62;31.72
3826;432;8;1271.66;152.6
3827;432;9;343.16;61.77
3828;432;10;2221.1;155.48
3829;432;11;763.67;38.18
3830;432;12;885.02;61.95
3831;433;1;265.54;50.45
3832;433;2;984.62;78.77
3833;433;3;712.89;49.9
3834;433;4;1251.96;112.68
3835;433;6;1185.4;47.42
3836;433;7;720.23;144.05
3837;433;8;1510.16;181.22
3838;433;10;1077.41;75.42
3839;433;11;383.55;19.18
3840;433;12;417.01;29.19
3841;434;1;1591.93;302.47
3842;434;2;937.06;74.96
3843;434;3;70.64;4.94
3844;434;6;935.3;37.41
3845;434;7;994.57;198.91
3846;434;8;695.53;83.46
3847;434;9;758.87;136.6
3848;434;10;2072.27;145.06
3849;434;11;29.99;1.5
3850;434;12;753.15;52.72
3851;435;2;632.63;50.61
3852;435;5;405.89;12.18
3853;435;6;763.32;30.53
3854;435;7;1663.34;332.67
3855;435;8;788.73;94.65
3856;435;9;2330.96;419.57
3857;435;10;1568.29;109.78
3858;435;12;804.28;56.3
3859;436;1;13.97;2.65
3860;436;2;1881.88;150.55
3861;436;3;1280.27;89.62
3862;436;5;1769.91;53.1
3863;436;6;1051.03;42.04
3864;436;7;815.01;163.0
3865;436;8;591.63;71.0
3866;436;10;3233.02;226.31
3867;436;11;539.75;26.99
3868;436;12;2192.74;153.49
3869;437;1;1234.18;234.49
3870;437;2;3631.13;290.49
3871;437;3;1493.93;104.58
3872;437;6;2310.69;92.43
3873;438;1;895.0;170.05
3874;438;2;1273.29;101.86
3875;438;3;1063.03;74.41
3876;438;6;804.31;32.17
3877;438;7;451.48;90.3
3878;438;8;728.95;87.47
3879;438;9;842.63;151.67
3880;438;10;1359.48;95.16
3881;438;11;653.84;32.69
3882;438;12;158.46;11.09
3883;439;1;1716.25;326.09
3884;439;2;979.83;78.39
3885;439;3;589.37;41.26
3886;439;4;331.89;29.87
3887;439;6;430.53;17.22
3888;439;7;1799.44;359.89
3889;439;8;677.17;81.26
3890;439;9;218.44;39.32
3891;439;10;641.04;44.87
3892;439;11;200.57;10.03
3893;439;12;1139.64;79.77
3894;440;2;776.99;62.16
3895;440;3;555.45;38.88
3896;440;4;1371.7;123.45
3897;440;5;296.63;8.9
3898;440;6;3.21;0.13
3899;440;7;1028.77;205.75
3900;440;8;1089.89;130.79
3901;440;9;592.6;106.67
3902;440;10;1609.93;112.7
3903;440;11;1304.61;65.23
3904;440;12;1525.5;106.79
3905;441;1;311.05;59.1
3906;441;3;339.31;23.75
3907;441;4;812.25;73.1
3908;441;5;1291.67;38.75
3909;441;6;35.67;1.43
3910;441;7;659.59;131.92
3911;441;8;1215.9;145.91
3912;441;9;260.43;46.88
3913;441;10;799.48;55.96
3914;441;11;721.56;36.08
3915;441;12;465.83;32.61
3916;442;1;486.58;92.45
3917;442;2;75.84;6.07
3918;442;3;779.72;54.58
3919;442;4;543.75;48.94
3920;442;5;521.28;15.64
3921;442;6;393.22;15.73
3922;442;7;1607.28;321.46
3923;442;8;2250.57;270.07
3924;442;10;1122.15;78.55
3925;442;11;663.7;33.18
3926;442;12;1464.83;102.54
3927;443;1;1028.13;195.34
3928;443;2;654.92;52.39
3929;443;3;329.19;23.04
3930;443;6;440.34;17.61
3931;443;7;430.66;86.13
3932;443;8;1190.97;142.92
3933;443;10;919.22;64.35
3934;443;12;730.68;51.15
3935;444;1;2305.35;438.02
3936;444;2;1968.57;157.49
3937;444;3;2555.48;178.88
3938;444;6;2874.39;114.98
3939;445;1;586.59;111.45
3940;445;2;97.53;7.8
3941;445;3;1302.81;91.2
3942;445;5;88.66;2.66
3943;445;6;560.59;22.42
3944;445;7;925.97;185.19
3945;445;8;708.1;84.97
3946;445;9;278.48;50.13
3947;445;10;1195.66;83.7
3948;445;11;654.83;32.74
3949;445;12;839.22;58.75
3950;446;1;226.37;43.01
3951;446;2;181.66;14.53
3952;446;3;563.29;39.43
3953;446;5;370.1;11.1
3954;446;7;1419.07;283.81
3955;446;8;295.88;35.51
3956;446;9;575.26;103.55
3957;446;10;1192.99;83.51
3958;446;11;100.8;5.04
3959;447;1;1487.9;282.7
3960;447;2;696.24;55.7
3961;447;3;527.55;36.93
3962;447;5;139.53;4.19
3963;447;6;434.09;17.36
3964;447;7;814.26;162.85
3965;447;8;1135.53;136.26
3966;447;9;93.58;16.84
3967;447;10;488.73;34.21
3968;447;11;628.71;31.44
3969;447;12;1126.24;78.84
3970;448;2;2191.58;175.33
3971;448;3;632.76;44.29
3972;448;4;321.11;28.9
3973;448;5;258.43;7.75
3974;448;7;1191.89;238.38
3975;448;8;2241.21;268.95
3976;448;9;318.59;57.35
3977;448;10;399.8;27.99
3978;448;11;558.85;27.94
3979;448;12;709.38;49.66
3980;449;1;116.42;22.12
3981;449;2;1213.51;97.08
3982;449;3;1393.62;97.55
3983;449;6;539.8;21.59
3984;449;7;1293.43;258.69
3985;449;8;1579.34;189.52
3986;449;9;310.2;55.84
3987;449;10;642.34;44.96
3988;449;11;319.32;15.97
3989;449;12;1547.76;108.34
3990;450;1;647.04;122.94
3991;450;2;812.61;65.01
3992;450;4;1045.34;94.08
3993;450;5;177.23;5.32
3994;450;7;707.52;141.5
3995;450;8;1256.6;150.79
3996;450;9;5.95;1.07
3997;450;10;509.35;35.65
3998;450;11;563.94;28.2
3999;450;12;636.77;44.57
4000;451;1;2118.65;402.54
4001;451;2;2584.62;206.77
4002;451;3;3507.49;245.52
4003;451;6;1382.49;55.3
4004;452;1;1324.6;251.67
4005;452;2;1985.88;158.87
4006;452;3;365.48;25.58
4007;452;4;368.83;33.19
4008;452;5;866.64;26.0
4009;452;6;642.12;25.68
4010;452;7;1394.86;278.97
4011;452;8;312.19;37.46
4012;452;9;940.94;169.37
4013;452;10;740.69;51.85
4014;452;11;689.31;34.47
4015;452;12;3519.3;246.35
4016;453;1;736.44;139.92
4017;453;2;167.89;13.43
4018;453;3;1179.15;82.54
4019;453;4;130.15;11.71
4020;453;5;452.85;13.59
4021;453;6;779.39;31.18
4022;453;7;966.4;193.28
4023;453;8;1324.67;158.96
4024;453;9;486.65;87.6
4025;453;10;477.79;33.45
4026;453;11;806.12;40.31
4027;453;12;2891.6;202.41
4028;454;1;1753.42;333.15
4029;454;2;552.82;44.23
4030;454;3;438.42;30.69
4031;454;4;142.44;12.82
4032;454;6;761.71;30.47
4033;454;7;378.08;75.62
4034;454;8;1148.02;137.76
4035;454;9;246.29;44.33
4036;454;10;1280.63;89.64
4037;454;12;721.27;50.49
4038;455;2;208.13;16.65
4039;455;3;4.12;0.29
4040;455;4;613.59;55.22
4041;455;6;745.37;29.81
4042;455;7;1031.21;206.24
4043;455;8;412.22;49.47
4044;455;9;1065.02;191.7
4045;455;10;13.51;0.95
4046;455;11;1131.54;56.58
4047;455;12;1560.75;109.25
4048;456;1;659.78;125.36
4049;456;2;484.8;38.78
4050;456;3;1165.44;81.58
4051;456;4;1261.38;113.52
4052;456;5;233.1;6.99
4053;456;6;821.11;32.84
4054;456;7;1825.73;365.15
4055;456;8;1291.57;154.99
4056;456;9;1091.62;196.49
4057;456;10;378.35;26.48
4058;456;11;445.81;22.29
4059;456;12;1220.2;85.41
4060;457;1;573.47;108.96
4061;457;2;1090.93;87.27
4062;457;4;618.65;55.68
4063;457;6;1367.81;54.71
4064;457;7;3079.8;615.96
4065;457;8;1122.01;134.64
4066;457;9;600.99;108.18
4067;457;10;2104.31;147.3
4068;457;11;1543.17;77.16
4069;457;12;1035.03;72.45
4070;458;1;2368.3;449.98
4071;458;2;2029.19;162.34
4072;458;3;2036.1;142.53
4073;458;6;1602.82;64.11
4074;459;1;916.48;174.13
4075;459;2;533.67;42.69
4076;459;3;1691.67;118.42
4077;459;5;212.48;6.37
4078;459;6;848.05;33.92
4079;459;7;669.15;133.83
4080;459;8;98.38;11.81
4081;459;9;316.7;57.01
4082;459;10;913.42;63.94
4083;459;11;134.75;6.74
4084;459;12;1657.57;116.03
4085;460;1;1249.45;237.4
4086;460;2;1236.12;98.89
4087;460;3;633.09;44.32
4088;460;6;757.11;30.28
4089;460;7;641.06;128.21
4090;460;8;679.86;81.58
4091;460;10;1288.61;90.2
4092;460;11;96.62;4.83
4093;460;12;1259.11;88.14
4094;461;1;475.37;90.32
4095;461;2;137.16;10.97
4096;461;3;1359.65;95.18
4097;461;5;100.56;3.02
4098;461;6;1470.6;58.82
4099;461;7;1255.36;251.07
4100;461;8;1619.33;194.32
4101;461;11;132.74;6.64
4102;461;12;1613.82;112.97
4103;462;2;496.82;39.75
4104;462;3;274.53;19.22
4105;462;4;330.7;29.76
4106;462;5;792.7;23.78
4107;462;6;1559.48;62.38
4108;462;7;529.56;105.91
4109;462;8;710.69;85.28
4110;462;9;956.49;172.17
4111;462;11;1446.08;72.3
4112;462;12;1132.11;79.25
4113;463;1;1320.31;250.86
4114;463;2;325.75;26.06
4115;463;3;754.01;52.78
4116;463;5;115.76;3.47
4117;463;6;81.12;3.24
4118;463;7;1292.2;258.44
4119;463;8;14.34;1.72
4120;463;9;939.86;169.17
4121;463;10;803.49;56.24
4122;463;11;417.66;20.88
4123;463;12;1804.87;126.34
4124;464;1;284.52;54.06
4125;464;2;277.14;22.17
4126;464;3;97.02;6.79
4127;464;4;623.01;56.07
4128;464;5;625.74;18.77
4129;464;6;1248.91;49.96
4130;464;7;826.99;165.4
4131;464;8;413.69;49.64
4132;464;9;395.83;71.25
4133;464;10;1236.67;86.57
4134;464;11;1139.29;56.96
4135;464;12;811.62;56.81
4136;465;1;1148.07;218.13
4137;465;2;1591.58;127.33
4138;465;3;1327.92;92.95
4139;465;6;2578.95;103.16
4140;466;1;542.73;103.12
4141;466;2;1036.9;82.95
4142;466;3;43.96;3.08
4143;466;4;591.84;53.27
4144;466;5;78.9;2.37
4145;466;6;536.81;21.47
4146;466;7;760.43;152.09
4147;466;8;620.44;74.45
4148;466;10;1382.07;96.74
4149;466;11;340.18;17.01
4150;466;12;102.11;7.15
4151;467;1;162.9;30.95
4152;467;2;352.88;28.23
4153;467;3;1191.24;83.39
4154;467;6;987.18;39.49
4155;467;7;580.86;116.17
4156;467;8;1012.33;121.48
4157;467;9;426.98;76.86
4158;467;10;1657.77;116.04
4159;467;11;634.45;31.72
4160;467;12;1054.26;73.8
4161;468;1;331.29;62.95
4162;468;2;1213.61;97.09
4163;468;3;590.25;41.32
4164;468;4;752.78;67.75
4165;468;6;352.53;14.1
4166;468;7;2810.99;562.2
4167;468;8;1389.35;166.72
